Report_Month,Company,Product_Category,Premium_Current_Month,Premium_YTD,Policies_Current_Month,Policies_YTD,Date
February-2017,LIFE INSURANCE CORPORATION OF INDIA,Total,6847.59,99096.57,1761155.0,15344205,2017-02-01
February-2017,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,6.44,50.03,11.0,163,2017-02-01
February-2017,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Group Single Premium,6.47,47.84,0.0,0,2017-02-01
February-2017,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,89.64,797.29,19593.0,176027,2017-02-01
February-2017,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,1.65,16.83,43.0,397,2017-02-01
February-2017,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Total,104.21,912.0,19647.0,176587,2017-02-01
February-2017,PRAMERICA LIFE INSURANCE LIMITED.,Group Non Single Premium,0.0,0.0,0.0,0,2017-02-01
February-2017,PRAMERICA LIFE INSURANCE LIMITED.,Group Single Premium,63.23,557.76,51.0,474,2017-02-01
February-2017,PRAMERICA LIFE INSURANCE LIMITED.,Individual Non Single Premium,17.11,147.33,5263.0,51769,2017-02-01
February-2017,PRAMERICA LIFE INSURANCE LIMITED.,Individual Single Premium,2.72,31.76,141.0,2633,2017-02-01
February-2017,PRAMERICA LIFE INSURANCE LIMITED.,Total,83.07,736.86,5455.0,54876,2017-02-01
February-2017,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2017-02-01
February-2017,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,0.0,0.0,0.0,0,2017-02-01
February-2017,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,1.87,9.38,1681.0,8009,2017-02-01
February-2017,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,6.85,21.2,1159.0,3875,2017-02-01
February-2017,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Total,8.72,30.58,2840.0,11884,2017-02-01
February-2017,SBI LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,36.77,254.89,241.0,902,2017-02-01
February-2017,SBI LIFE INSURANCE COMPANY LIMITED,Group Single Premium,41.96,2801.03,5.0,54,2017-02-01
February-2017,SBI LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,420.13,5005.46,93042.0,1076164,2017-02-01
February-2017,SBI LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,39.75,512.75,1493.0,21240,2017-02-01
February-2017,SBI LIFE INSURANCE COMPANY LIMITED,Total,538.62,8574.13,94781.0,1098360,2017-02-01
February-2017,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,6.01,93.97,11.0,134,2017-02-01
February-2017,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Group Single Premium,9.07,171.97,1.0,8,2017-02-01
February-2017,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,28.21,306.83,16714.0,164504,2017-02-01
February-2017,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,9.12,53.71,562.0,3502,2017-02-01
February-2017,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Total,52.41,626.48,17288.0,168148,2017-02-01
February-2017,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.43,9.28,1.0,10,2017-02-01
February-2017,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Group Single Premium,1.9,19.29,0.0,1,2017-02-01
February-2017,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,81.5,441.85,15075.0,95347,2017-02-01
February-2017,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,6.59,56.59,197.0,1449,2017-02-01
February-2017,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Total,90.42,527.01,15273.0,96807,2017-02-01
February-2017,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,6.92,60.54,4.0,83,2017-02-01
February-2017,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,0.0,0.12,0.0,0,2017-02-01
February-2017,TATA AIA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,100.8,770.86,16308.0,137287,2017-02-01
February-2017,TATA AIA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,0.37,3.8,16.0,128,2017-02-01
February-2017,TATA AIA LIFE INSURANCE COMPANY LIMITED,Total,108.09,835.31,16328.0,137498,2017-02-01
March-2017,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,308.37,1547.64,112.0,568,2017-03-01
March-2017,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Group Single Premium,5.52,26.21,0.0,5,2017-03-01
March-2017,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,214.3,917.54,59851.0,301379,2017-03-01
March-2017,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,9.51,43.22,160.0,1045,2017-03-01
March-2017,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Total,537.7,2534.6,60123.0,302997,2017-03-01
March-2017,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.15,2.78,0.0,0,2017-03-01
March-2017,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Group Single Premium,22.35,157.04,1.0,45,2017-03-01
March-2017,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,83.51,391.38,20024.0,108244,2017-03-01
March-2017,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,53.97,242.35,2543.0,12782,2017-03-01
March-2017,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Total,159.97,793.55,22568.0,121071,2017-03-01
March-2017,AVIVA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,45.71,87.55,14.0,31,2017-03-01
March-2017,AVIVA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,0.01,0.11,0.0,1,2017-03-01
March-2017,AVIVA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,48.13,148.55,5769.0,25644,2017-03-01
March-2017,AVIVA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,1.74,7.75,7445.0,9500,2017-03-01
March-2017,AVIVA LIFE INSURANCE COMPANY LIMITED,Total,95.6,243.96,13228.0,35176,2017-03-01
March-2017,AXIS MAX LIFE INSURANCE LIMITED,Group Non Single Premium,19.43,82.76,8.0,356,2017-03-01
March-2017,AXIS MAX LIFE INSURANCE LIMITED,Group Single Premium,36.56,275.44,1.0,34,2017-03-01
March-2017,AXIS MAX LIFE INSURANCE LIMITED,Individual Non Single Premium,630.92,2564.76,117865.0,502338,2017-03-01
March-2017,AXIS MAX LIFE INSURANCE LIMITED,Individual Single Premium,122.01,744.42,119.0,722,2017-03-01
March-2017,AXIS MAX LIFE INSURANCE LIMITED,Total,808.92,3667.38,117993.0,503450,2017-03-01
March-2017,BAJAJ LIFE INSURANCE LIMITED,Group Non Single Premium,152.73,997.28,22.0,150,2017-03-01
March-2017,BAJAJ LIFE INSURANCE LIMITED,Group Single Premium,275.25,1227.23,28.0,76,2017-03-01
March-2017,BAJAJ LIFE INSURANCE LIMITED,Individual Non Single Premium,223.0,1003.85,58701.0,270857,2017-03-01
March-2017,BAJAJ LIFE INSURANCE LIMITED,Individual Single Premium,12.28,61.82,497.0,2717,2017-03-01
March-2017,BAJAJ LIFE INSURANCE LIMITED,Total,663.27,3290.18,59248.0,273800,2017-03-01
March-2017,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Group Non Single Premium,0.0,0.0,0.0,0,2017-03-01
March-2017,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Group Single Premium,0.01,0.07,1.0,4,2017-03-01
March-2017,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Individual Non Single Premium,26.39,88.45,9367.0,38937,2017-03-01
March-2017,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Individual Single Premium,0.58,2.3,7421.0,8907,2017-03-01
March-2017,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Total,26.99,90.81,16789.0,47848,2017-03-01
March-2017,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2017-03-01
March-2017,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,19.75,205.57,1.0,4,2017-03-01
March-2017,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,66.51,387.64,16249.0,99353,2017-03-01
March-2017,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,8.69,15.81,10612.0,12023,2017-03-01
March-2017,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Total,94.95,609.02,26862.0,111380,2017-03-01
March-2017,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.5,3.42,0.0,0,2017-03-01
March-2017,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Group Single Premium,17.3,352.62,3.0,23,2017-03-01
March-2017,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,151.26,611.05,20122.0,90939,2017-03-01
March-2017,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,0.03,15.88,12.0,149,2017-03-01
March-2017,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Total,169.09,982.97,20137.0,91111,2017-03-01
March-2017,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,4.24,26.72,12.0,96,2017-03-01
March-2017,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Group Single Premium,4.22,18.56,0.0,0,2017-03-01
March-2017,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,48.94,163.21,9415.0,40514,2017-03-01
March-2017,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,3.45,19.65,2906.0,5258,2017-03-01
March-2017,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Total,60.85,228.14,12333.0,45868,2017-03-01
March-2017,EXIDE LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,4.27,47.86,52.0,289,2017-03-01
March-2017,EXIDE LIFE INSURANCE COMPANY LIMITED,Group Single Premium,0.0,0.01,0.0,1,2017-03-01
March-2017,EXIDE LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,106.53,592.25,33483.0,187530,2017-03-01
March-2017,EXIDE LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,5.01,225.08,53.0,495,2017-03-01
March-2017,EXIDE LIFE INSURANCE COMPANY LIMITED,Total,115.81,865.2,33588.0,188315,2017-03-01
March-2017,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,41.41,193.68,6.0,74,2017-03-01
March-2017,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Group Single Premium,4.13,20.52,2.0,12,2017-03-01
March-2017,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,60.22,178.51,8024.0,39968,2017-03-01
March-2017,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,0.84,7.18,471.0,1807,2017-03-01
March-2017,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Total,106.6,399.89,8503.0,41861,2017-03-01
March-2017,HDFC LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2017-03-01
March-2017,HDFC LIFE INSURANCE COMPANY LIMITED,Group Single Premium,952.1,4495.22,208.0,903,2017-03-01
March-2017,HDFC LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,837.58,3572.73,169851.0,841492,2017-03-01
March-2017,HDFC LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,131.79,628.26,5209.0,240761,2017-03-01
March-2017,HDFC LIFE INSURANCE COMPANY LIMITED,Total,1921.47,8696.21,175268.0,1083156,2017-03-01
March-2017,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2017-03-01
March-2017,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Group Single Premium,123.66,885.06,122.0,816,2017-03-01
March-2017,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,698.5,6344.73,72840.0,669563,2017-03-01
March-2017,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,78.24,633.61,2953.0,32355,2017-03-01
March-2017,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Total,900.4,7863.4,75915.0,702734,2017-03-01
March-2017,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2017-03-01
March-2017,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Group Single Premium,192.23,1258.18,17.0,52,2017-03-01
March-2017,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,101.65,401.54,26429.0,125342,2017-03-01
March-2017,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,1.49,11.13,108.0,545,2017-03-01
March-2017,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Total,295.38,1670.85,26554.0,125939,2017-03-01
March-2017,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,31.85,269.53,12.0,53,2017-03-01
March-2017,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Group Single Premium,5.51,70.67,11.0,127,2017-03-01
March-2017,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,122.0,687.74,45337.0,270975,2017-03-01
March-2017,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,3.16,23.64,163.0,1092,2017-03-01
March-2017,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Total,162.52,1051.58,45523.0,272247,2017-03-01
March-2017,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,242.54,906.32,123.0,991,2017-03-01
March-2017,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,958.38,4741.42,798.0,4337,2017-03-01
March-2017,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,34.87,506.77,6.0,75,2017-03-01
March-2017,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,2391.64,13795.46,502.0,2816,2017-03-01
March-2017,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,337.84,1176.22,62169.0,249425,2017-03-01
March-2017,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,5370.45,28322.29,1060470.0,5896583,2017-03-01
March-2017,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,95.26,260.44,22566.0,49562,2017-03-01
March-2017,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,655.33,3766.46,71703.0,421409,2017-03-01
March-2017,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Total,710.5,2849.74,84864.0,300053,2017-03-01
March-2017,LIFE INSURANCE CORPORATION OF INDIA,Group Non Single Premium,595.09,4041.78,4157.0,27664,2017-03-01
March-2017,LIFE INSURANCE CORPORATION OF INDIA,Group Single Premium,17763.78,74763.78,44.0,594,2017-03-01
March-2017,LIFE INSURANCE CORPORATION OF INDIA,Individual Non Single Premium,4583.53,22178.15,4615624.0,18926752,2017-03-01
March-2017,LIFE INSURANCE CORPORATION OF INDIA,Individual Single Premium,2357.29,23412.55,167470.0,1176490,2017-03-01
March-2017,LIFE INSURANCE CORPORATION OF INDIA,Total,25299.69,124396.27,4787295.0,20131500,2017-03-01
March-2017,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,4.28,54.31,7.0,170,2017-03-01
March-2017,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Group Single Premium,15.67,63.52,0.0,0,2017-03-01
March-2017,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,215.6,1012.89,40128.0,216155,2017-03-01
March-2017,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,2.62,19.45,80.0,477,2017-03-01
March-2017,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Total,238.17,1150.18,40215.0,216802,2017-03-01
March-2017,PRAMERICA LIFE INSURANCE LIMITED.,Group Non Single Premium,0.0,0.0,0.0,0,2017-03-01
March-2017,PRAMERICA LIFE INSURANCE LIMITED.,Group Single Premium,101.79,659.56,86.0,560,2017-03-01
March-2017,PRAMERICA LIFE INSURANCE LIMITED.,Individual Non Single Premium,29.51,176.84,10543.0,62312,2017-03-01
March-2017,PRAMERICA LIFE INSURANCE LIMITED.,Individual Single Premium,8.39,40.16,418.0,3051,2017-03-01
March-2017,PRAMERICA LIFE INSURANCE LIMITED.,Total,139.7,876.56,11047.0,65923,2017-03-01
March-2017,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2017-03-01
March-2017,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,0.0,0.0,0.0,0,2017-03-01
March-2017,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,2.88,12.26,2390.0,10399,2017-03-01
March-2017,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,11.22,32.42,1784.0,5659,2017-03-01
March-2017,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Total,14.1,44.68,4174.0,16058,2017-03-01
March-2017,SBI LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,75.33,330.23,390.0,1292,2017-03-01
March-2017,SBI LIFE INSURANCE COMPANY LIMITED,Group Single Premium,544.44,3345.47,13.0,67,2017-03-01
March-2017,SBI LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,873.45,5878.91,171787.0,1247951,2017-03-01
March-2017,SBI LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,78.42,591.16,5000.0,26240,2017-03-01
March-2017,SBI LIFE INSURANCE COMPANY LIMITED,Total,1571.64,10145.76,177190.0,1275550,2017-03-01
March-2017,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,7.71,101.68,27.0,161,2017-03-01
March-2017,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Group Single Premium,29.26,201.23,2.0,10,2017-03-01
March-2017,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,62.52,369.35,31754.0,196258,2017-03-01
March-2017,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,13.39,67.1,760.0,4262,2017-03-01
March-2017,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Total,112.88,739.36,32543.0,200691,2017-03-01
March-2017,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.99,10.28,1.0,11,2017-03-01
March-2017,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Group Single Premium,7.0,26.29,0.0,1,2017-03-01
March-2017,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,152.91,594.75,22603.0,117950,2017-03-01
March-2017,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,12.19,68.79,386.0,1835,2017-03-01
March-2017,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Total,173.09,700.11,22990.0,119797,2017-03-01
March-2017,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,18.85,79.39,12.0,95,2017-03-01
March-2017,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,0.0,0.12,0.0,0,2017-03-01
March-2017,TATA AIA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,276.29,1047.15,45769.0,183058,2017-03-01
March-2017,TATA AIA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,1.04,4.84,37.0,165,2017-03-01
March-2017,TATA AIA LIFE INSURANCE COMPANY LIMITED,Total,296.18,1131.5,45818.0,183318,2017-03-01
April-2017,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,11.16,11.16,42.0,42,2017-04-01
April-2017,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Group Single Premium,50.95,50.95,5.0,5,2017-04-01
April-2017,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,32.89,32.89,10369.0,10369,2017-04-01
April-2017,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,2.61,2.61,73.0,73,2017-04-01
April-2017,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Total,97.61,97.61,10489.0,10489,2017-04-01
April-2017,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.11,0.11,0.0,0,2017-04-01
April-2017,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Group Single Premium,4.23,4.23,1.0,1,2017-04-01
April-2017,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,27.29,27.29,7297.0,7297,2017-04-01
April-2017,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,8.93,8.93,687.0,687,2017-04-01
April-2017,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Total,40.56,40.56,7985.0,7985,2017-04-01
April-2017,AVIVA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,1.01,1.01,2.0,2,2017-04-01
April-2017,AVIVA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,0.0,0.0,0.0,0,2017-04-01
April-2017,AVIVA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,3.64,3.64,775.0,775,2017-04-01
April-2017,AVIVA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,0.49,0.49,1847.0,1847,2017-04-01
April-2017,AVIVA LIFE INSURANCE COMPANY LIMITED,Total,5.13,5.13,2624.0,2624,2017-04-01
April-2017,AXIS MAX LIFE INSURANCE LIMITED,Group Non Single Premium,5.41,5.41,63.0,63,2017-04-01
April-2017,AXIS MAX LIFE INSURANCE LIMITED,Group Single Premium,15.93,15.93,17.0,17,2017-04-01
April-2017,AXIS MAX LIFE INSURANCE LIMITED,Individual Non Single Premium,101.03,101.03,19954.0,19954,2017-04-01
April-2017,AXIS MAX LIFE INSURANCE LIMITED,Individual Single Premium,36.23,36.23,20.0,20,2017-04-01
April-2017,AXIS MAX LIFE INSURANCE LIMITED,Total,158.6,158.6,20054.0,20054,2017-04-01
April-2017,BAJAJ LIFE INSURANCE LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2017-04-01
April-2017,BAJAJ LIFE INSURANCE LIMITED,Group Single Premium,139.11,139.11,17.0,17,2017-04-01
April-2017,BAJAJ LIFE INSURANCE LIMITED,Individual Non Single Premium,117.18,117.18,28853.0,28853,2017-04-01
April-2017,BAJAJ LIFE INSURANCE LIMITED,Individual Single Premium,3.23,3.23,153.0,153,2017-04-01
April-2017,BAJAJ LIFE INSURANCE LIMITED,Total,259.52,259.52,29023.0,29023,2017-04-01
April-2017,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Group Non Single Premium,0.0,0.0,0.0,0,2017-04-01
April-2017,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Group Single Premium,0.0,0.0,0.0,0,2017-04-01
April-2017,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Individual Non Single Premium,3.75,3.75,2929.0,2929,2017-04-01
April-2017,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Individual Single Premium,0.07,0.07,3.0,3,2017-04-01
April-2017,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Total,3.82,3.82,2932.0,2932,2017-04-01
April-2017,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2017-04-01
April-2017,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,11.9,11.9,0.0,0,2017-04-01
